class,title_ID,score_rate,average_tc,average_memory,error_type_count,try_num_count,title_total_score,score_rate_norm,average_tc_norm,average_memory_norm,error_type_count_norm,try_num_count_norm,title_mastery_score
Class11,Question_4nHcauCQ0Y6Pm8DgKlLo,0.39378673383711166,18.836272040302266,377.17283950617286,6,268,3,0.39378673383711166,0.8816121423189553,0.940382775523576,0.33333333333333337,0.7177589852008457,0.5987151898741181
Class11,Question_5fgqjSBwTPG7KUV3it6O,0.4834099030117407,94.73660030627872,883.1040564373898,5,247,3,0.4834099030117407,0.3479027059789336,0.7364731241881053,0.4444444444444444,0.7399577167019027,0.5251312567473889
Class11,Question_62XbhBvJ8NUSnApgDL94,0.3203463203463203,4.328125,449.94392523364485,7,290,3,0.3203463203463203,0.9836292897558375,0.9110532417422876,0.2222222222222222,0.6945031712473573,0.5672801569232083
Class11,Question_6RQj2gF3OeK5AmDvThUV,0.39609053497942387,4.300653594771242,384.47169811320754,5,230,3,0.39609053497942387,0.9838224608334214,0.9374410560488718,0.4444444444444444,0.7579281183932347,0.6498102708329345
Class11,Question_7NJzCXUPcvQF4Mkfh9Wr,0.5380116959064327,7.908256880733945,369.9899497487437,6,162,3,0.5380116959064327,0.95845482461527,0.9432777551117156,0.33333333333333337,0.8298097251585623,0.6800508609045345
Class11,Question_Az73sM0rHfWVKuc4X2kL,0.48231511254019294,21.019292604501608,375.2686567164179,4,205,3,0.48231511254019294,0.8662617650352805,0.9411502340945119,0.5555555555555556,0.7843551797040169,0.6800440572304798
Class11,Question_BW0ItEaymH3TkD6S15JF,0.2735229759299781,3.597374179431072,321.5688622754491,4,361,1,0.2735229759299781,0.9887677208728171,0.9627933072926086,0.5555555555555556,0.6194503171247357,0.6110909422188759
Class11,Question_EhVPdmlB31M8WKGqL0wc,0.3868421052631579,7.03551912568306,370.9065743944637,5,266,3,0.3868421052631579,0.9645916673136127,0.9429083202840962,0.4444444444444444,0.7198731501057083,0.63612531598011
Class11,Question_Ej5mBw9rsOUKkFycGvz2,0.3532863849765258,4.28169014084507,373.8031088082902,5,242,3,0.3532863849765258,0.983955806426744,0.9417409060138578,0.4444444444444444,0.7452431289640592,0.6348886820613932
Class11,Question_FNg8X9v5zcbB1tQrxHR3,0.3643238434163701,4.0587188612099645,358.73825503355704,6,308,4,0.3643238434163701,0.9855236767995446,0.94781261888277,0.33333333333333337,0.6754756871035941,0.6029449543604826
Class11,Question_Jr4Wz5jLqmN01KUwHa7g,0.3792792792792793,8.724517906336088,631.3049180327869,7,270,3,0.3792792792792793,0.9527151101524575,0.8379578177598699,0.2222222222222222,0.7156448202959831,0.5756959960939034
Class11,Question_Mh4CZIsrEfxkP1wXtOYV,0.2853185595567867,3.6149584487534625,526.9025270758123,5,299,3,0.2853185595567867,0.988644073311826,0.8800359786366684,0.4444444444444444,0.6849894291754757,0.5972147551170521
Class11,Question_NixCn84GdK2tySa5rB1V,0.39938556067588327,3.705069124423963,384.8529411764706,3,178,3,0.39938556067588327,0.9880104407700564,0.9372874004974797,0.6666666666666667,0.8128964059196617,0.70705911092379
Class11,Question_Ou3f2Wt9BqExm5DpN7Zk,0.5471014492753623,3.994565217391304,363.52941176470586,5,161,3,0.5471014492753623,0.9859747869049137,0.9458815992780341,0.4444444444444444,0.8308668076109936,0.7109758025024825
Class11,Question_QRm48lXxzdP7Tn1WgNOf,0.4875222816399287,4.358288770053476,369.99376947040497,6,227,3,0.4875222816399287,0.9834171867375645,0.943276215617638,0.33333333333333337,0.7610993657505285,0.6561542832180276
Class11,Question_TmKaGvfNoXYq4FZ2JrBu,0.3850415512465374,12.01949860724234,950.5248226950355,6,264,3,0.3850415512465374,0.9295457466884495,0.7092999740042615,0.33333333333333337,0.7219873150105709,0.5834157417808581
Class11,Question_UXqN1F7G3Sbldz02vZne,0.5644257703081232,5.239495798319328,363.26,4,182,3,0.5644257703081232,0.9772207905282287,0.9459901825343511,0.5555555555555556,0.8086680761099365,0.7322156337846162
Class11,Question_VgKw8PjY1FR6cm2QI9XW,0.2651072124756335,3.374269005847953,321.11557788944725,3,359,1,0.2651072124756335,0.990336532749629,0.9629759982553566,0.6666666666666667,0.6215644820295982,0.6315432998574045
Class11,Question_X3wF8QlTyi4mZkDp9Kae,0.3759318423855165,5.638977635782748,795.7798165137615,4,232,3,0.3759318423855165,0.9744117483123171,0.7716681363163702,0.5555555555555556,0.7558139534883721,0.647102617818541
Class11,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3289308176100629,3.979245283018868,464.95671981776763,4,322,3,0.3289308176100629,0.9860825123090783,0.9050025107204149,0.5555555555555556,0.6606765327695561,0.6296424164818983
Class11,Question_ZTbD7mxr2OUp8Fz6iNjy,0.40310077519379844,3.6984126984126986,327.0612244897959,6,207,3,0.40310077519379844,0.9880572468571402,0.9605796750306408,0.33333333333333337,0.7822410147991543,0.6377145190591291
Class11,Question_bumGRTJ0c8p4v5D6eHZa,0.4421768707482993,10.979041916167665,485.7309090909091,7,228,3,0.4421768707482993,0.9368619410556692,0.8966297170486632,0.2222222222222222,0.7600422832980973,0.6061413222445539
Class11,Question_fZrP3FJ4ebUogW9V7taS,0.21693121693121692,3.567901234567901,325.5736040609137,5,441,1,0.21693121693121692,0.9889749662056051,0.9611792430209554,0.4444444444444444,0.5348837209302326,0.5548579156975171
Class11,Question_h7pXNg80nJbw1C4kAPRm,0.3536379018612521,7.320610687022901,369.4569536423841,6,289,3,0.3536379018612521,0.9625869848572366,0.9434925729497414,0.33333333333333337,0.6955602536997886,0.5987367422314215
Class11,Question_hZ5wXofebmTlzKB1jNcP,0.3598901098901099,3.607843137254902,319.3771626297578,6,261,3,0.3598901098901099,0.9886941061506298,0.9636766461648287,0.33333333333333337,0.7251585623678647,0.6137718979538814
Class11,Question_lU2wvHSZq7m43xiVroBc,0.437125748502994,4.592705167173253,386.6470588235294,6,231,3,0.437125748502994,0.9817688375665671,0.9365643023931849,0.33333333333333337,0.7568710359408034,0.6391887961583576
Class11,Question_n2BTxIGw1Mc3Zo6RLdUe,0.20912547528517111,3.7485380116959064,488.39294710327454,5,403,3,0.20912547528517111,0.9877047799665493,0.8955568138065274,0.4444444444444444,0.5750528541226216,0.5537337396729272
Class11,Question_oCjnFLbIs4Uxwek9rBpu,0.40584088620342396,51.296636085626915,511.7410071942446,5,208,3,0.40584088620342396,0.6533601308479052,0.886146651647752,0.4444444444444444,0.781183932346723,0.586164632553617
Class11,Question_pVKXjZn0BkSwYcsa7C31,0.26746031746031745,8.98798076923077,382.1857923497268,7,342,3,0.26746031746031745,0.950862514527847,0.938362363593491,0.2222222222222222,0.6395348837209303,0.5365982556916442
Class11,Question_q7OpB2zCMmW9wS8uNt3H,0.19915254237288135,3.5677966101694913,318.3844492440605,4,529,1,0.19915254237288135,0.988975701894501,0.9640767476679173,0.5555555555555556,0.4418604651162791,0.5534317819919232
Class11,Question_rvB9mVE6Kbd8jAY4NwPx,0.541871921182266,3.4876847290640396,327.0967741935484,3,164,1,0.541871921182266,0.9895390257678721,0.9605653471389143,0.6666666666666667,0.8276955602536997,0.755398361606219
Class11,Question_s6VmP1G4UbEQWRYHK9Fd,0.3284671532846715,4.571072319201995,370.4458598726115,6,307,2,0.3284671532846715,0.9819209535766152,0.9430940058760743,0.33333333333333337,0.6765327695560254,0.5912069578662037
Class11,Question_tgOjrpZLw4RdVzQx85h6,0.32456140350877194,3.8095238095238093,353.0376569037657,3,299,2,0.32456140350877194,0.9872759452496634,0.9501101781915238,0.6666666666666667,0.6849894291754757,0.6601658470901453
Class11,Question_x2Fy7rZ3SwYl9jMQkpOD,0.3401559454191033,18.21345029239766,866.4705882352941,5,272,3,0.3401559454191033,0.8859916470142398,0.7431770487297886,0.4444444444444444,0.7135306553911205,0.5851578378686708
Class11,Question_x2L7AqbMuTjCwPFy6vNr,0.5397196261682243,3.864485981308411,365.49367088607596,3,156,2,0.5397196261682243,0.986889466951172,0.9450899276452762,0.6666666666666667,0.8361522198731501,0.7543665513131926
Class11,Question_xqlJkmRaP0otZcX4fK3W,0.2668711656441718,3.831288343558282,904.9707112970711,5,293,3,0.2668711656441718,0.9871229032608194,0.7276600250570491,0.4444444444444444,0.6913319238900635,0.5774072065180219
Class12,Question_3MwAFlmNO8EKrpY5zjUd,0.4298375184638109,3.8079763663220088,351.9351351351351,4,276,2,0.4298375184638109,0.9872868264284128,0.9505545366772382,0.5555555555555556,0.7093023255813953,0.6744356507199398
Class12,Question_3oPyUzDmQtcMfLpGZ0jW,0.2247191011235955,3.8745318352059925,355.4516853932584,6,420,2,0.2247191011235955,0.986818827374984,0.9491372322828049,0.33333333333333337,0.5570824524312896,0.5377763761932806
Class12,Question_4nHcauCQ0Y6Pm8DgKlLo,0.48218029350104824,4.720125786163522,368.2120141342756,6,202,3,0.48218029350104824,0.9808728521565819,0.9439943312373046,0.33333333333333337,0.7875264270613108,0.6594000436842902
Class12,Question_5fgqjSBwTPG7KUV3it6O,0.5114045618247299,95.9686369119421,614.1607378129117,7,251,3,0.5114045618247299,0.33923937635465806,0.8448675787986762,0.2222222222222222,0.7357293868921776,0.4973463235210982
Class12,Question_62XbhBvJ8NUSnApgDL94,0.5353535353535354,4.868512110726644,1065.4721189591078,6,194,3,0.5353535353535354,0.9798294418914033,0.6629718125491666,0.33333333333333337,0.7959830866807611,0.6487324142420768
Class12,Question_6RQj2gF3OeK5AmDvThUV,0.42996742671009774,4.201320132013201,373.02369668246445,3,224,3,0.42996742671009774,0.9845209453805833,0.9420550389424164,0.6666666666666667,0.7642706131078224,0.7062873769382856
Class12,Question_7NJzCXUPcvQF4Mkfh9Wr,0.5867269984917044,10.908212560386474,383.12,6,165,3,0.5867269984917044,0.9373599928614248,0.9379858421418249,0.33333333333333337,0.8266384778012685,0.6892830445608992
Class12,Question_Az73sM0rHfWVKuc4X2kL,0.5175070028011205,4.829831932773109,379.99029126213594,4,219,3,0.5175070028011205,0.9801014298583166,0.9392472345923449,0.5555555555555556,0.7695560253699789,0.710219426456341
