student_ID,submit_count,active_days,question_count,correct_ratio_x,month_count,cluster,pattern,submit_ratio,active_ratio,question_ratio,correct_ratio_y
6e7d56f652020f046204,140,24,38,0.5071428571428571,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
03aa0b20dd4af1888eef,160,36,38,0.63125,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
8777bd09f180d330b147,120,24,38,0.49166666666666664,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
8b1fbc97391699e46cef,278,33,38,0.5323741007194245,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
dc83f9577ae72447a7b1,161,29,38,0.639751552795031,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
be503fccbf0ae5532639,96,14,38,0.5208333333333334,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
cd6355bf939a47577f6d,454,33,38,0.3964757709251101,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
fb4411db1aac3cd2544b,110,18,37,0.5545454545454546,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f06c3ddb1a98713eeb32,170,17,38,0.4411764705882353,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
bca2be7a89b9b36b45cc,155,29,38,0.8,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f058870b1bc33e288e82,110,11,38,0.6818181818181818,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
a1fa76b5d99a411d6649,110,24,38,0.6727272727272727,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
79ea7a2f63285f2fe26b,130,15,38,0.8692307692307693,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
54826f4abf592713d585,108,20,38,0.8240740740740741,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
e716574233e87591ff19,151,20,38,0.5298013245033113,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
bab3d23935ae4f8e798c,389,36,38,0.4730077120822622,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
d2403aa287eb869a170a,276,18,38,0.3007246376811594,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
ce1a32f22b91f4d81015,136,21,38,0.5808823529411765,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
1b25734414fcc7466153,175,31,38,0.5657142857142857,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
d0a933a514028d777578,106,17,38,0.8867924528301887,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
81c4c46f19cb21d54bbb,89,21,38,0.6179775280898876,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
876aca2b8ce1958ea773,335,35,38,0.4059701492537313,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
c57c5ca2df494f27ca64,127,23,38,0.7244094488188977,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
64d1d58d40bca568347c,120,14,38,0.5416666666666666,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
75c2677c8d156032e303,311,30,38,0.35691318327974275,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
b345ecad87a7fbac77ce,246,31,38,0.8658536585365854,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
360820d6620d17d1b48b,198,37,38,0.7929292929292929,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
7086b49d3d6c2cf79c1a,98,20,38,0.6326530612244898,2,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
cac3f85073c947532796,208,26,38,0.7019230769230769,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
e37bbe9fe37f92b785d9,184,26,38,0.7065217391304348,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
0a8736f6520cea837d94,218,18,38,0.40825688073394495,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
37ae91c472189108a737,79,12,38,0.620253164556962,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
488934d01a504bc212b4,80,21,38,0.825,2,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
545eb6c8154273344669,138,25,38,0.5,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
22ae866c664a147f9971,79,15,38,0.8734177215189873,2,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
86215294b080f19af22f,149,19,38,0.4563758389261745,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
1e25b47eaef62694a236,109,5,38,0.6422018348623854,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
580e98185da72b5f34cd,209,20,38,0.784688995215311,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
99d6b8a1cc0020112951,112,19,38,0.6696428571428571,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
ff59855075a6bc39d62b,68,9,38,0.6029411764705882,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
8d422b817027d7721870,76,22,38,0.9342105263157895,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
18cdd44af62c6935e7a0,190,20,38,0.6894736842105263,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
c00c91256ab1777d0dbc,166,13,38,0.41566265060240964,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
10de703c06bf9d873d68,152,16,38,0.47368421052631576,4,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
t3wo8xb4rq94n3fpfk35,104,52,35,0.5769230769230769,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
8cvzwcc62ql4rqj0pyzl,99,53,33,0.6161616161616161,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
i21qi5qdsjqcch2xvdd5,100,54,34,0.51,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
qz6jjynwbd3szlp0rj04,88,54,31,0.6022727272727273,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
cuwakm24vlp785ky5w71,122,58,34,0.5245901639344263,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
uvh2zil455wi0dcdan51,109,53,36,0.5596330275229358,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
wwh529n48kyjq1xe9h46,87,53,30,0.6551724137931034,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
79cvflltnemb9zpg6pgl,94,52,34,0.5851063829787234,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
o5lo8q4tb8yt0v8imkw4,97,52,34,0.5567010309278351,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
pr6b1twg5sgsrzek6adi,107,52,36,0.5327102803738317,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
1mp9yiw6rkrr3846047g,91,48,32,0.5824175824175825,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
lzvutqpj9ggc0nwwsxcv,103,55,32,0.5825242718446602,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
5gs9643ghg39gpkgi3e5,89,47,31,0.6292134831460674,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
exj3a7hd6gwihbowgm3w,100,59,32,0.47,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
ao2x473zwn7k7a6gpfr9,94,56,35,0.5319148936170213,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
0maggb1hf886m5u6p2vr,114,65,37,0.5263157894736842,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
isa355t9q5rut5fm8aml,96,56,34,0.6458333333333334,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
zeuj2ypen39p38d4m3oj,95,51,34,0.45263157894736844,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
oppl3ojvw61dvd5yw1wl,111,56,32,0.5855855855855856,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
styld7k1gge5cvjria5b,87,52,32,0.632183908045977,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
47vclaej1xmb0rc8kgka,103,55,36,0.5533980582524272,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
cnkddx6ofjqd7ueylz0e,108,57,34,0.5185185185185185,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
jwdjcrxdn0um79f0rjvw,97,49,32,0.5773195876288659,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
ifj584ryrjv639n4nnsu,100,54,35,0.59,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
s0vfgmhobw9jq6al8iww,90,49,33,0.6,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
9wax6sfj9cuqbbxc95om,90,55,30,0.5888888888888889,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
oit2xadfbpuveswzx4pf,86,48,32,0.4883720930232558,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
fvurnsqlgyr9zbd6msqs,86,52,31,0.5348837209302325,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
qw1seyo5nrhlm8vby58w,100,57,34,0.54,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
91ybnlkli8x332l13rrk,89,49,33,0.5056179775280899,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
vhlntoniujqiclub2juy,93,53,31,0.5913978494623656,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
k4usquerebza4uy0i57h,86,56,32,0.47674418604651164,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
zlaig56ve06t7jruk2mr,101,50,33,0.6138613861386139,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
6o68qswzkvrrtbiz6bzr,118,62,38,0.5,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
xh8a7nmtz192pknhec33,73,48,31,0.5342465753424658,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
6ae7d356ba998218af82,69,13,38,0.8840579710144928,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
2c6339f7c23a64d02081,80,14,38,0.6625,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
79fdbcf16db75f75383a,118,15,38,0.7457627118644068,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
50fec4ca4283ad18c000,117,24,38,0.8461538461538461,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
077d5c82c9ee5019220f,80,15,38,0.9125,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
222d5ee50487a2b8601b,118,14,38,0.5,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
0088dc183f73c83f763e,163,21,38,0.5030674846625767,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
f9d95830556934ae9a01,164,21,38,0.5609756097560976,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
06aff3e28c5db152f506,109,24,38,0.7522935779816514,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
3555053023c67d592439,82,21,38,0.5975609756097561,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f25a777dbbda3d4314d7,116,12,38,0.5948275862068966,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
41e9ff991a4a21f423a8,123,28,38,0.7398373983739838,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
6002b9ec0f4ad0b281cf,106,22,38,0.7924528301886793,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
0b8bea274b24847526b7,73,7,38,0.6164383561643836,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f7a14eb1e15ceeea955c,130,24,38,0.7846153846153846,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
68c45e933c2dc939e7c9,159,21,38,0.8238993710691824,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
a5966200ae4d58200438,110,22,38,0.8454545454545455,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
6e8118d5ad3c7093b869,111,20,38,0.8108108108108109,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
2f3c37735e817244e646,79,16,38,0.569620253164557,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
95889f5d20e344714084,154,10,38,0.2922077922077922,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
1329b6cf41debecda787,98,29,38,0.9285714285714286,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
daf693769d8638a22ee9,94,22,38,0.8617021276595744,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
460fa4961434cf281423,125,30,38,0.728,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
18654732ca312afc173f,176,24,38,0.8863636363636364,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
7c3fa9ed66d940d49692,169,24,38,0.6331360946745562,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
6486c0664d217470d126,76,20,38,0.9078947368421053,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
af8dedf6ecb4605a09fa,194,38,38,0.8350515463917526,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
d2e033f11edce44fea3d,73,19,38,0.821917808219178,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
c955c51bfd07134bc831,94,24,38,0.8191489361702128,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
da2199a7da15995db5ff,95,21,38,0.8,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
906ffe092972df38360a,89,16,38,0.6179775280898876,2,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
e6c8ce7f4d7b0b4ca4a6,112,25,38,0.6071428571428571,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
5a8cce5abee961fc77f3,95,22,38,0.8210526315789474,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
0c670262b3941d307600,106,21,38,0.5660377358490566,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
7d882daa0b4d418d1d0c,130,18,38,0.8769230769230769,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
41f718ae2aed1d6c2573,74,19,38,0.7162162162162162,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
d33a15d480f68c6ec82f,85,21,38,0.8470588235294118,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
db2418c575c0a4f7239d,123,27,38,0.7235772357723578,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
8f98bfcea1b9f0dba97e,93,15,38,0.8817204301075269,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
5d580a610c7f8114eb5c,77,23,38,0.8181818181818182,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
5c33bb784bb99763ed74,101,17,38,0.7623762376237624,4,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
058c03d945c4ae0978a0,69,14,38,0.9565217391304348,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
a4bfb84ab74e59389e7a,228,29,38,0.5833333333333334,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
152a0c17daaaa4e65e14,99,18,38,0.8686868686868687,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
bfc3a5cb3b9c29f08176,178,16,38,0.6235955056179775,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
ee1ef9674f9e0bfca48b,62,11,38,0.6935483870967742,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
977ece9de941d85308ac,177,16,38,0.327683615819209,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
15ab118362ecbbd03b52,93,23,38,0.8817204301075269,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f47eab262dd5809d4d60,97,21,38,0.7010309278350515,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
5fbaf8a0f524358778bb,114,18,38,0.8771929824561403,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
3267b84814316e2fa25e,134,22,38,0.6940298507462687,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
f82461b84c9c48a36613,106,24,38,0.8301886792452831,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
981cf48df067d975675b,119,27,38,0.8235294117647058,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
bd099a9fd29545e3766a,69,16,38,0.8260869565217391,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
9d030ebc092b353b9906,88,22,38,0.875,3,2,探索尝试型,0.9152621905916396,0.6880116427142078,0.9957057916758423,1.2449631915117334
37905cfdcd105683aaf4,121,19,38,0.5454545454545454,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
cb2fbb322cc30a8b8fef,142,17,38,0.5563380281690141,3,0,集中针对型,1.7906970516562675,0.7925750591752834,0.9978133011612125,0.7858119311445027
xy7cro773yqyoblucwkp,94,54,33,0.6914893617021277,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
awxiqzybhp95e08qx1h5,86,51,32,0.6744186046511628,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
3qvqfnzdg358mord1cku,101,52,35,0.7029702970297029,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
dgoapkg9vpnafks22kx4,111,56,37,0.7657657657657657,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
2jvnsh0veb6qnn3uv6i8,112,57,35,0.6696428571428571,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
553l2g7kpifbvn82knxk,108,59,35,0.7592592592592593,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
x8hldszj3z40bgxl4mci,121,52,34,0.6776859504132231,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
putb7ja6dwpdag4bwvnj,97,54,32,0.7216494845360825,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
3m4gx52iq3mwqdycm8mm,119,59,36,0.7142857142857143,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
2zfdinkl7qrn0o62tlp4,96,53,33,0.7395833333333334,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
rd32gyblqsfn03xatnmt,131,68,35,0.732824427480916,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
n8pe3tt7qmlgojwhhsj0,80,48,32,0.7125,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
si6ymh6w7xbo2f40o0p8,110,53,35,0.6636363636363637,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
9trgand057juzal1kecf,101,52,36,0.7326732673267327,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
62olkigg7ntlaf6fzytl,120,56,35,0.7416666666666667,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
zyfp520tbnq5p2pvrkin,105,60,35,0.7238095238095238,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
p6cp3ogj6xy2riczfupv,99,49,34,0.6565656565656566,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
yyz9rmyzzdp52h0glddp,118,59,35,0.652542372881356,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
2uxkhe454qk8jvk0ufvp,93,55,34,0.7634408602150538,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
pkjom9yr5m9690fg6wsi,90,50,31,0.7222222222222222,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
shtnl1wh1mconb8od5ko,108,54,33,0.7314814814814815,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
ugaiak78ggmnku4yndlt,91,52,28,0.7142857142857143,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
5mrih4nj5agvu67vao4m,94,55,37,0.7872340425531915,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
66f99grd556eyxjqk7pz,113,58,34,0.7079646017699115,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
vrdxefyyyx3tkticfqnv,112,55,34,0.6339285714285714,3,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
ik7o5ykfnku0qp74sy1i,101,50,33,0.7425742574257426,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
99dj4o3b2f6m4jemke7d,127,56,37,0.7480314960629921,5,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
4acutl013itvh9va99p7,101,49,34,0.7425742574257426,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
3cic5ziycjx4ik4ll0v1,114,58,33,0.7192982456140351,4,1,探索尝试型,0.9557030191432443,2.333279456925812,0.8832420270005868,0.9771501791416927
